state,year,anc1,anc1_raw,anc1_source,anc1_ssm,anc1_vsm,anc4,anc4_raw,anc4_source,anc4_ssm,anc4_vsm,bcg,bcg_raw,bcg_source,bcg_ssm,bcg_vsm,dpt,dpt_raw,dpt_source,dpt_ssm,dpt_vsm,exbf,exbf_raw,exbf_source,exbf_ssm,exbf_vsm,gdp,gdp_raw,gdp_source,gdp_ssm,gdp_vsm,hib,hib_raw,hib_source,hib_ssm,hib_vsm,ifd,ifd_raw,ifd_source,ifd_ssm,ifd_vsm,imr,imr_source,lb,lb_raw,lb_source,lb_ssm,lb_vsm,lbw,lbw_raw,lbw_source,lbw_ssm,lbw_vsm,lit,lit_raw,lit_source,lit_ssm,lit_vsm,mv,mv_raw,mv_source,mv_ssm,mv_vsm,nmr,nmr_source,nnd,nnd_raw,nnd_source,nnd_ssm,nnd_vsm,ors,ors_raw,ors_source,ors_ssm,ors_vsm,pcv,pcv_raw,pcv_source,pfpr,pfpr_source,pnd,pnd_raw,pnd_source,pnd_ssm,pnd_vsm,pnmr,pnmr_source,rota,rota_raw,rota_source,sani,sani_raw,sani_source,sani_ssm,sani_vsm,sba,sba_raw,sba_source,sba_ssm,sba_vsm,stunt,stunt_raw,stunt_source,stunt_ssm,stunt_vsm,tt,tt2,tt2_raw,tt2_source,tt2_ssm,tt2_vsm,tt_raw,tt_source,tt_ssm,tt_vsm,u5d,u5d_raw,u5d_source,u5d_ssm,u5d_vsm,u5mr,u5mr_source,underwt,underwt_raw,underwt_source,underwt_ssm,underwt_vsm,urban,urban_raw,urban_source,urban_ssm,urban_vsm,water,water_raw,water_source,water_ssm,water_vsm
Haryana,2002,81.49749755859375,,Linear interpolation,78.81094360351563,73.22772216796875,31.42000007629395,,Linear interpolation,31.98927116394043,29.58417320251465,84.73749732971191,,Linear interpolation,84.98014068603516,84.12171936035156,75.16499900817871,,Linear interpolation,74.76179504394531,72.47141265869141,58.11750030517578,,Linear interpolation,53.0580940246582,37.55430221557617,26748,26748,"Handbook of Statistics on Indian Economy, Reserve Bank of India",27283.57421875,30018.08203125,0,0,master state-level data for prediction_India_2000-2010_23Aug2012.dta,22.8668384552002,23.94086074829102,37143.14453125,35428.60826583057,Usha data 2020(IGME-nized to adjust for SRS undercount),35879.46875,35542.625,61.91257476806641,Usha data 2020 (IGME-nized to adjust for SRS undercount),599928.9375,575295.3894037444,Usha data 2020(IGME-nized to adjust for SRS undercount),572495.125,560033.625,33,33,NFHS 3 (imputed),30.39942359924316,25.68446731567383,59.07142911638539,,Linear interpolation,59.07143020629883,59.097412109375,68.99499893188477,,Linear interpolation,70.01003265380859,70.45757293701172,38.28255462646484,Usha data 2020 (IGME-nized to adjust for SRS undercount),22966.8125,19218.9516361687,Usha data 2020(IGME-nized to adjust for SRS undercount),19628.59375,20561.333984375,33.09999847412109,33.09999847412109,DLHS 2,30.13373565673828,27.6389274597168,0,0,"Expert opinion (not public sector use, private sector use negligible)",.003360570261124,MAP 00_PfPR_table_Global_admin1_2000-2019,25284.46875,25250.958984375,Usha data 2020(IGME-nized to adjust for SRS undercount),25372.5078125,24701.44140625,42.14577102661133,Usha data 2020 (IGME-nized to adjust for SRS undercount),0,0,"Expert opinion (not public sector use, private sector use negligible)",45.49249935150146,,Linear interpolation,44.63650131225586,44.74531173706055,42.96000061035159,,Linear interpolation,43.55511474609375,48.34409713745117,44.01428549630327,,Linear interpolation,44.01428604125977,42.87958526611328,78.06999969482422,79.36249923706055,,Linear interpolation,79.76665496826172,79.01301574707031,78.06999969482422,DLHS 2,79.36192321777344,79.38626861572266,48363.734375,44469.91040344696,Usha data 2020(IGME-nized to adjust for SRS undercount),45001.1015625,45262.7734375,80.61576843261719,Usha data 2020 (IGME-nized to adjust for SRS undercount),35.8285718645368,,Linear interpolation,35.82857131958008,34.85569381713867,29.66900062561035,,Extrapolated assuming a flat trend,29.71127891540527,30.0427074432373,92.07750129699707,,Linear interpolation,92.10733032226563,90.94989013671875
Haryana,2003,78.61499786376953,,Linear interpolation,78.50402069091797,73.94564819335938,35.31999969482422,,Linear interpolation,35.03720474243164,29.98637390136719,85.02499771118164,,Linear interpolation,84.99189758300781,84.43878936767578,74.90999984741211,,Linear interpolation,74.80868530273438,72.83366394042969,47.375,,Linear interpolation,46.53092193603516,37.95759963989258,28805,28805,"Handbook of Statistics on Indian Economy, Reserve Bank of India",29007.86328125,31804.419921875,0,0,master state-level data for prediction_India_2000-2010_23Aug2012.dta,24.284423828125,26.04118537902832,35869.96484375,33858.7129288993,Usha data 2020(IGME-nized to adjust for SRS undercount),34780.1953125,34702.5234375,59.95256423950195,Usha data 2020 (IGME-nized to adjust for SRS undercount),598305.75,580881.8323091004,Usha data 2020(IGME-nized to adjust for SRS undercount),571318.0625,560480.1875,35,35,NFHS 3 (imputed),32.32279968261719,25.24888801574707,59.51428658621649,,Linear interpolation,59.55839157104492,60.24356460571289,71.34999847412109,,Linear interpolation,71.17379760742188,71.03330993652344,37.19239044189453,Usha data 2020 (IGME-nized to adjust for SRS undercount),22252.419921875,18077.98031036252,Usha data 2020(IGME-nized to adjust for SRS undercount),18817.57421875,20179.873046875,30.16666539510061,,Linear interpolation,29.35692596435547,29.13726997375488,0,0,"Expert opinion (not public sector use, private sector use negligible)",.0076559563887832,MAP 00_PfPR_table_Global_admin1_2000-2019,23851.328125,23840.1640625,Usha data 2020(IGME-nized to adjust for SRS undercount),23867.349609375,23409.296875,39.86478042602539,Usha data 2020 (IGME-nized to adjust for SRS undercount),0,0,"Expert opinion (not public sector use, private sector use negligible)",46.11499977111816,,Linear interpolation,46.0020751953125,47.11935043334961,43.20000076293945,43.20000076293945,RCH2(02-04)/table 4.15/3 years preceding the survey,44.78932189941406,50.62039947509766,42.54285648890891,,Linear interpolation,42.55835342407227,42.13736343383789,79.79333241780614,80.65499877929688,,Linear interpolation,80.6168212890625,79.69974517822266,,Linear interpolation,80.13825988769531,80.54267883300781,46187.27734375,41918.14368247842,Usha data 2020(IGME-nized to adjust for SRS undercount),42684.92578125,43589.171875,77.19677734375,Usha data 2020 (IGME-nized to adjust for SRS undercount),36.78571483067094,,Linear interpolation,36.73088073730469,34.92267990112305,30.23800086975098,,Extrapolated assuming a flat trend,30.24568939208984,30.51635360717773,93.18500137329102,,Linear interpolation,93.15676879882813,91.79257202148438
Haryana,2004,75.73249816894531,,Linear interpolation,77.81253814697266,74.71123504638672,39.21999931335449,,Linear interpolation,37.10518646240234,30.46914863586426,85.31249809265137,,Linear interpolation,84.88896179199219,84.76434326171875,74.65500068664551,,Linear interpolation,74.50450897216797,73.18662261962891,36.63249969482422,,Linear interpolation,37.07883453369141,38.47028732299805,30690,30690,"Handbook of Statistics on Indian Economy, Reserve Bank of India",31022.796875,33745.0234375,0,0,master state-level data for prediction_India_2000-2010_23Aug2012.dta,25.70808410644531,28.45646476745605,34541.90234375,34449.48052638655,Usha data 2020(IGME-nized to adjust for SRS undercount),33890.234375,33748.28125,57.95220565795898,Usha data 2020 (IGME-nized to adjust for SRS undercount),596041.1875,563944.9897070846,Usha data 2020(IGME-nized to adjust for SRS undercount),566102.1875,560849.5,43,43,NFHS 3 (imputed),32.64311599731445,24.84621047973633,59.9571440560477,,Linear interpolation,60.19818496704102,61.3847541809082,73.70499801635742,,Linear interpolation,71.72698974609375,71.58830261230469,36.12704467773438,Usha data 2020 (IGME-nized to adjust for SRS undercount),21533.20703125,17831.95918144789,Usha data 2020(IGME-nized to adjust for SRS undercount),18633.34765625,19754.791015625,27.23333231608012,,Linear interpolation,28.56905174255371,30.68312072753906,0,0,"Expert opinion (not public sector use, private sector use negligible)",.0115958212187472,MAP 00_PfPR_table_Global_admin1_2000-2019,22335.421875,22853.81640625,Usha data 2020(IGME-nized to adjust for SRS undercount),22003.296875,22015.15625,37.47294998168945,Usha data 2020 (IGME-nized to adjust for SRS undercount),0,0,"Expert opinion (not public sector use, private sector use negligible)",46.73750019073486,,Linear interpolation,46.97634124755859,49.55400848388672,46.05000114440918,,Linear interpolation,46.48550415039063,52.85114669799805,41.071427481515,,Linear interpolation,41.1561164855957,41.36966323852539,81.51666514078806,81.9474983215332,,Linear interpolation,81.334716796875,80.33042144775391,,Linear interpolation,80.89256286621094,81.65763854980469,43926.61328125,40685.77475296978,Usha data 2020(IGME-nized to adjust for SRS undercount),40636.64453125,41769.9453125,73.69728088378906,Usha data 2020 (IGME-nized to adjust for SRS undercount),37.74285779680508,,Linear interpolation,37.44318389892578,34.91460800170898,30.8070011138916,,Extrapolated assuming a flat trend,30.8070011138916,30.9982738494873,94.29250144958496,,Linear interpolation,94.10838317871094,92.51921844482422
Haryana,2005,72.84999847412109,72.84999847412109,DHS 3 (2005-2006),78.12551116943359,75.50882720947266,43.11999893188477,43.11999893188477,DHS 3 (2005-2006),37.5406494140625,31.05348205566406,85.59999847412109,85.59999847412109,DHS 3 (2005-2006),84.52813720703125,85.10222625732422,74.40000152587891,74.40000152587891,DHS 3 (2005-2006),74.02997589111328,73.52426910400391,25.88999938964844,25.88999938964844,DHS 3 (2005-2006),27.85323905944824,39.02847290039063,32836.04699929831,32836.046875,"Handbook of Statistics on Indian Economy, Reserve Bank of India",33247.62109375,35829.3203125,0,0,master state-level data for prediction_India_2000-2010_23Aug2012.dta,27.12886047363281,31.16073226928711,33164.24609375,33447.52506071631,Usha data 2020(IGME-nized to adjust for SRS undercount),33075.421875,32698.33984375,55.94706726074219,Usha data 2020 (IGME-nized to adjust for SRS undercount),592779,554162.0600329366,Usha data 2020(IGME-nized to adjust for SRS undercount),559763.75,561181.3125,28,28,NFHS 3,31.01825904846191,24.47072601318359,60.40000152587891,60.40000152587891,NFHS 3,61.05556106567383,62.51333236694336,76.05999755859375,76.05999755859375,DHS 3 (2005-2006),71.28787231445313,72.12865447998047,35.12192535400391,Usha data 2020 (IGME-nized to adjust for SRS undercount),20819.5390625,19584.07420378979,Usha data 2020(IGME-nized to adjust for SRS undercount),18886.767578125,19302.11328125,24.29999923706055,24.29999923706055,NFHS 3,28.42460823059082,32.27616119384766,0,0,"Expert opinion (not public sector use, private sector use negligible)",.005558759016291,MAP 00_PfPR_table_Global_admin1_2000-2019,20780.61328125,19208.388671875,Usha data 2020(IGME-nized to adjust for SRS undercount),20216.1328125,20574.625,35.05625915527344,Usha data 2020 (IGME-nized to adjust for SRS undercount),0,0,"Expert opinion (not public sector use, private sector use negligible)",47.36000061035156,47.36000061035156,DHS 3 (2005-2006),48.2169303894043,52.02033233642578,48.90000152587891,48.90000152587891,NFHS3(05-06)/TABLE 8.23/5y preceding the survey,48.80051422119141,55.00054168701172,39.59999847412109,39.59999847412109,NFHS 3,39.83032989501953,40.5815544128418,83.23999786376953,83.23999786376953,83.23999786376953,DHS 3 (2005-2006),81.66394805908203,80.90657806396484,83.23999786376953,NFHS 3,81.47416687011719,82.72129058837891,41636.41015625,38792.46359173876,Usha data 2020(IGME-nized to adjust for SRS undercount),39102.8984375,39876.73828125,70.23934936523438,Usha data 2020 (IGME-nized to adjust for SRS undercount),38.70000076293945,38.70000076293945,NFHS 3,37.88497924804688,34.83758926391602,31.37600135803223,,Extrapolated assuming a flat trend,31.37600135803223,31.48724746704102,95.40000152587891,95.40000152587891,DHS 3 (2005-2006),94.91259765625,93.12784576416016
Haryana,2006,79.09000015258789,,Linear interpolation,79.08464050292969,76.31406402587891,37.74499893188477,,Linear interpolation,36.57187652587891,31.72893524169922,84.02999877929688,,Linear interpolation,84.04379272460938,85.448974609375,73.48500061035156,,Linear interpolation,73.549072265625,73.83951568603516,17.10499954223633,,Linear interpolation,21.64666557312012,39.55440139770508,35903.84693129391,35903.84765625,"Handbook of Statistics on Indian Economy, Reserve Bank of India",35642.9453125,38038.0703125,0,0,master state-level data for prediction_India_2000-2010_23Aug2012.dta,28.53785705566406,34.10103988647461,31709.685546875,31962.41936921797,Usha data 2020(IGME-nized to adjust for SRS undercount),32007.033203125,31572.240234375,53.92058563232422,Usha data 2020 (IGME-nized to adjust for SRS undercount),588081.25,555823.3127198796,Usha data 2020(IGME-nized to adjust for SRS undercount),555584.25,561449.9375,26,26,NFHS 3 (imputed),27.87022399902344,24.10265731811523,61.90000152587891,,Linear interpolation,62.14104461669922,63.62586212158203,69.73999786376953,,Linear interpolation,71.08185577392578,72.65936279296875,34.13490676879883,Usha data 2020 (IGME-nized to adjust for SRS undercount),20074.09765625,19333.83008528681,Usha data 2020(IGME-nized to adjust for SRS undercount),19175.87890625,18827.638671875,28.09999942779541,,Linear interpolation,29.35710716247559,33.90057754516602,0,0,"Expert opinion (not public sector use, private sector use negligible)",.010656019371273,MAP 00_PfPR_table_Global_admin1_2000-2019,19235.82421875,18769.966796875,Usha data 2020(IGME-nized to adjust for SRS undercount),18544.916015625,19155.580078125,32.70946884155273,Usha data 2020 (IGME-nized to adjust for SRS undercount),0,0,"Expert opinion (not public sector use, private sector use negligible)",49.03000068664551,,Linear interpolation,50.40206527709961,54.50161743164063,51.05000114440918,,Linear interpolation,52.12393951416016,57.07545471191406,38.49999863760831,,Linear interpolation,38.58469009399414,39.77366638183594,81.84499740600586,81.84499740600586,,Linear interpolation,81.72700500488281,81.43383026123047,,Linear interpolation,82.05172729492188,83.73283386230469,39328.546875,38103.79738075043,Usha data 2020(IGME-nized to adjust for SRS undercount),37720.796875,37983.21875,66.87604522705078,Usha data 2020 (IGME-nized to adjust for SRS undercount),38.34285790579656,,Linear interpolation,38.04318237304688,34.70231628417969,31.94499969482422,,Extrapolated assuming a flat trend,31.94499969482422,31.98262786865234,95.70000076293945,,Linear interpolation,95.58884429931641,93.63120269775391
Haryana,2007,85.33000183105469,85.33000183105469,RCH 3 (2007-2008),80.03893280029297,77.09040069580078,32.36999893188477,32.36999893188477,RCH 3 (2007-2008),34.54415512084961,32.46442413330078,82.45999908447266,82.45999908447266,RCH 3 (2007-2008),83.5718994140625,85.80436706542969,72.56999969482422,72.56999969482422,RCH 3 (2007-2008),73.12599945068359,74.12575531005859,8.319999694824219,8.319999694824219,RCH 3 (2007-2008),19.53973197937012,39.99256896972656,38023.73035173149,38023.73046875,"Handbook of Statistics on Indian Economy, Reserve Bank of India",38283.4765625,40357.23828125,0,0,master state-level data for prediction_India_2000-2010_23Aug2012.dta,29.92647552490234,37.23996353149414,30151.142578125,30555.99908046032,Usha data 2020(IGME-nized to adjust for SRS undercount),31028.92578125,30389.58203125,51.82024002075195,Usha data 2020 (IGME-nized to adjust for SRS undercount),581841.0625,554097.4835273884,Usha data 2020(IGME-nized to adjust for SRS undercount),556138.5625,561636,23.78333330154419,,Linear interpolation,24.27630043029785,23.71994972229004,63.40000152587891,,Linear interpolation,63.44410705566406,64.72647094726563,63.41999816894531,63.41999816894531,RCH 3 (2007-2008),71.60563659667969,73.18791961669922,33.14394378662109,Usha data 2020 (IGME-nized to adjust for SRS undercount),19284.5078125,19252.07035198795,Usha data 2020(IGME-nized to adjust for SRS undercount),19258.20703125,18336.720703125,31.89999961853027,31.89999961853027,DLHS 3,31.42436599731445,35.54932403564453,0,0,"Expert opinion (not public sector use, private sector use negligible)",.0162430640214131,MAP 00_PfPR_table_Global_admin1_2000-2019,17723.982421875,16430.70703125,Usha data 2020(IGME-nized to adjust for SRS undercount),17351.521484375,17803.611328125,30.4618968963623,Usha data 2020 (IGME-nized to adjust for SRS undercount),0,0,"Expert opinion (not public sector use, private sector use negligible)",50.70000076293945,50.70000076293945,RCH 3 (2007-2008),53.82572174072266,56.9904899597168,53.20000076293945,53.20000076293945,DLHS3(07-08)/table 4.8/2004.1.1 to survey date,56.52567291259766,59.10492324829102,37.39999880109553,,Linear interpolation,37.41549682617188,38.94990921020508,80.44999694824219,80.44999694824219,80.44999694824219,RCH 3 (2007-2008),81.68354797363281,81.91988372802734,80.44999694824219,DLHS 3,82.81590270996094,84.70005798339844,37014.26171875,35682.77655800603,Usha data 2020(IGME-nized to adjust for SRS undercount),36609.73046875,36140.33203125,63.61576080322266,Usha data 2020 (IGME-nized to adjust for SRS undercount),37.98571504865367,,Linear interpolation,37.93088150024414,34.51120376586914,32.51399993896484,,Extrapolated assuming a flat trend,32.51399993896484,32.48418045043945,96,96,RCH 3 (2007-2008),96.16474914550781,94.041259765625
Haryana,2008,82.42400207519495,,Linear interpolation,80.33860015869141,77.79343414306641,31.12499904632568,,Linear interpolation,32.06668853759766,33.22206497192383,82.80799865722656,,Linear interpolation,83.24532318115234,86.17634582519531,72.59599914550782,,Linear interpolation,72.81056213378906,74.37905883789063,17.49599990844581,,Linear interpolation,21.59133148193359,40.33374404907227,40233.79153669529,40233.79296875,"Handbook of Statistics on Indian Economy, Reserve Bank of India",41059.1953125,42779.96875,0,0,master state-level data for prediction_India_2000-2010_23Aug2012.dta,31.28660583496094,40.56587219238281,28529.8125,29719.57674147541,Usha data 2020(IGME-nized to adjust for SRS undercount),30152.662109375,29171.451171875,49.68730163574219,Usha data 2020 (IGME-nized to adjust for SRS undercount),574187.1875,553989.4817242344,Usha data 2020(IGME-nized to adjust for SRS undercount),558506.5625,561765.9375,21.56666660308838,,Linear interpolation,21.55762672424316,23.29491233825684,64.90000152587891,,Linear interpolation,64.90000152587891,65.82643890380859,71.65999984741211,,Linear interpolation,72.34859466552734,73.72728729248047,32.15099334716797,Usha data 2020 (IGME-nized to adjust for SRS undercount),18460.689453125,18825.91140771563,Usha data 2020(IGME-nized to adjust for SRS undercount),19229.197265625,17834.71875,34.47999954223633,,Linear interpolation,34.20182418823242,37.23550796508789,0,0,"Expert opinion (not public sector use, private sector use negligible)",.0108222564073744,MAP 00_PfPR_table_Global_admin1_2000-2019,16293.326171875,17306.642578125,Usha data 2020(IGME-nized to adjust for SRS undercount),15965.5732421875,16528.712890625,28.3763313293457,Usha data 2020 (IGME-nized to adjust for SRS undercount),0,0,"Expert opinion (not public sector use, private sector use negligible)",57.34000091552662,,Linear interpolation,58.47322082519531,59.48351669311523,60.7600006103512,,Linear interpolation,61.99354934692383,61.12075424194336,36.2999989645823,,Linear interpolation,36.29999923706055,38.12207794189453,83.07999725341779,81.22499720255519,,Linear interpolation,81.71978759765625,82.37393951416016,,Linear interpolation,83.99774932861328,85.63905334472656,34751.19921875,36132.55382583084,Usha data 2020(IGME-nized to adjust for SRS undercount),35194.7734375,34363.43359375,60.52242279052734,Usha data 2020 (IGME-nized to adjust for SRS undercount),37.6285721915109,,Linear interpolation,37.62857055664063,34.25646591186523,33.08300018310547,,Extrapolated assuming a flat trend,33.08300018310547,32.99150848388672,96.61999969482417,,Linear interpolation,96.69296264648438,94.36351013183594
Haryana,2009,79.51800231933521,,Linear interpolation,79.13642120361328,78.38056182861328,29.8799991607666,,Linear interpolation,30.05230522155762,33.96606063842773,83.15599822998047,,Linear interpolation,83.23601531982422,86.58028411865234,72.6219985961914,,Linear interpolation,72.6612548828125,74.60052490234375,26.6720001220674,,Linear interpolation,27.42134666442871,40.62915420532227,44488.42977297753,44488.4296875,"Handbook of Statistics on Indian Economy, Reserve Bank of India",43891.52734375,45303.359375,0,0,master state-level data for prediction_India_2000-2010_23Aug2012.dta,32.61081314086914,44.08652114868164,26831.99609375,30929.73709984873,Usha data 2020(IGME-nized to adjust for SRS undercount),28801.8359375,27933.6796875,47.45528793334961,Usha data 2020 (IGME-nized to adjust for SRS undercount),565416.375,570282.3849247434,Usha data 2020(IGME-nized to adjust for SRS undercount),559090.75,561890.0625,19.34999990463257,,Linear interpolation,19.35000038146973,22.79691123962402,66.40000152587891,,Linear interpolation,66.40000152587891,66.9405517578125,79.90000152587891,79.90000152587891,India Coverage and Evaluation Survey 2009,73.35121154785156,74.29543304443359,31.14765167236328,Usha data 2020 (IGME-nized to adjust for SRS undercount),17611.392578125,19863.59202122285,Usha data 2020(IGME-nized to adjust for SRS undercount),18807.05078125,17325.232421875,37.05999946594238,,Linear interpolation,37.00910186767578,38.98891830444336,0,0,"Expert opinion (not public sector use, private sector use negligible)",.0053396245239175,MAP 00_PfPR_table_Global_admin1_2000-2019,14905.1494140625,14617.5625,Usha data 2020(IGME-nized to adjust for SRS undercount),14476.9296875,15323.947265625,26.36136817932129,Usha data 2020 (IGME-nized to adjust for SRS undercount),0,0,"Expert opinion (not public sector use, private sector use negligible)",63.98000106811378,,Linear interpolation,64.18735504150391,61.98090744018555,68.32000045776294,,Linear interpolation,68.54570770263672,63.14801025390625,35.19999912806952,,Linear interpolation,35.20000076293945,37.30849456787109,85.70999755859339,81.99999745686841,,Linear interpolation,82.09053039550781,82.80655670166016,,Linear interpolation,85.87792205810547,86.57194519042969,32508.70703125,34481.15477180765,Usha data 2020(IGME-nized to adjust for SRS undercount),33283.98046875,32649.1796875,57.49516296386719,Usha data 2020 (IGME-nized to adjust for SRS undercount),37.27142933436801,,Linear interpolation,37.27143096923828,33.92370223999023,33.65200042724609,,Extrapolated assuming a flat trend,33.64617538452148,33.50369262695313,97.23999938964835,,Linear interpolation,97.25334930419922,94.59851837158203
Haryana,2010,76.61200256347638,,Linear interpolation,77.14627838134766,78.82601165771484,28.63499927520752,,Linear interpolation,28.63500022888184,34.66964340209961,83.50399780273438,,Linear interpolation,83.7523193359375,87.03578948974609,72.64799804687499,,Linear interpolation,72.93895721435547,74.79800415039063,35.84800033569263,,Linear interpolation,35.44013977050781,40.99505233764648,46713.24783564597,46713.24609375,"Handbook of Statistics on Indian Economy, Reserve Bank of India",46839.76953125,47926.31640625,0,0,master state-level data for prediction_India_2000-2010_23Aug2012.dta,35.45700836181641,47.82320022583008,25106.357421875,26561.51700816158,Usha data 2020(IGME-nized to adjust for SRS undercount),27121.828125,26679.634765625,45.14626693725586,Usha data 2020 (IGME-nized to adjust for SRS undercount),556111.5,555276.827788752,Usha data 2020(IGME-nized to adjust for SRS undercount),559356.3125,562095.5,17.13333320617676,,Linear interpolation,17.56792449951172,22.20051193237305,67.90000152587891,,Linear interpolation,67.90000152587891,68.0836181640625,76.60000101725291,,Linear interpolation,74.53614044189453,74.90779876708984,30.09444808959961,Usha data 2020 (IGME-nized to adjust for SRS undercount),16735.869140625,18597.77631560963,Usha data 2020(IGME-nized to adjust for SRS undercount),17949.56640625,16805.7890625,39.63999938964844,,Linear interpolation,38.87317276000977,40.85041427612305,0,0,"Expert opinion (not public sector use, private sector use negligible)",.0027060516823221,MAP 00_PfPR_table_Global_admin1_2000-2019,13598.91796875,11575.794921875,Usha data 2020(IGME-nized to adjust for SRS undercount),13052.6875,14166.814453125,24.45358085632324,Usha data 2020 (IGME-nized to adjust for SRS undercount),0,0,"Expert opinion (not public sector use, private sector use negligible)",70.62000122070276,,Linear interpolation,69.44598388671875,64.48701477050781,75.88000030517469,,Linear interpolation,75.04725646972656,65.19760894775391,34.09999929155629,,Linear interpolation,34.33780670166016,36.53079223632813,88.33999786376899,82.77499771118164,,Linear interpolation,82.77499389648438,83.22795867919922,,Linear interpolation,88.21219635009766,87.52039337158203,30325.294921875,30173.57102386142,Usha data 2020(IGME-nized to adjust for SRS undercount),31002.25390625,30972.603515625,54.53096008300781,Usha data 2020 (IGME-nized to adjust for SRS undercount),36.91428647722512,,Linear interpolation,36.36595916748047,33.49604034423828,34.22100067138672,,Extrapolated assuming a flat trend,34.18937301635742,34.01912307739258,97.85999908447252,,Linear interpolation,97.64638519287109,94.74369812011719
Haryana,2011,73.70600280761664,,Linear interpolation,76.22465515136719,79.13509368896484,27.38999938964844,,Linear interpolation,27.86332130432129,35.32410049438477,83.85199737548828,,Linear interpolation,84.9942626953125,87.56333160400391,72.67399749755859,,Linear interpolation,73.90535736083984,74.98726654052734,45.02400054931422,,Linear interpolation,42.75114440917969,41.60749053955078,49880.54481377638,49880.54296875,"Handbook of Statistics on Indian Economy, Reserve Bank of India",49855.8203125,50646.8203125,0,0,Assumption ==0,42.27596664428711,51.808837890625,23405.982421875,24331.53476074053,Usha data 2020(IGME-nized to adjust for SRS undercount),25205.1640625,25403.07421875,42.78079986572266,Usha data 2020 (IGME-nized to adjust for SRS undercount),547114.1875,554817.1305082535,Usha data 2020(IGME-nized to adjust for SRS undercount),558473.8125,562562.25,14.91666650772095,,Linear interpolation,16.94079971313477,21.49802589416504,69.40000152587891,,Linear interpolation,69.40000152587891,69.26692199707031,73.300000508626,,Linear interpolation,75.46266937255859,75.56959533691406,28.98940277099609,Usha data 2020 (IGME-nized to adjust for SRS undercount),15860.513671875,15819.03248291484,Usha data 2020(IGME-nized to adjust for SRS undercount),16834.94921875,16258.98046875,42.21999931335449,,Linear interpolation,39.34750366210938,42.86520767211914,0,0,"Expert opinion (not public sector use, private sector use negligible)",.0083443161726694,MAP 00_PfPR_table_Global_admin1_2000-2019,12388.0986328125,12302.6923828125,Usha data 2020(IGME-nized to adjust for SRS undercount),11772.7626953125,13061.1171875,22.64262008666992,Usha data 2020 (IGME-nized to adjust for SRS undercount),0,0,"Expert opinion (not public sector use, private sector use negligible)",77.26000137328992,,Linear interpolation,72.09117889404297,67.00928497314453,83.44000015258825,,Linear interpolation,79.17048645019531,67.25762176513672,32.99999945504351,,Linear interpolation,34.05560302734375,35.81015777587891,90.96999816894549,83.54999796549464,,Linear interpolation,83.52857208251953,83.64569091796875,,Linear interpolation,90.27152252197266,88.49928283691406,28240.400390625,28121.72468152661,Usha data 2020(IGME-nized to adjust for SRS undercount),28607.7109375,29320.09765625,51.61701202392578,Usha data 2020 (IGME-nized to adjust for SRS undercount),36.55714362008223,,Linear interpolation,34.26340484619141,32.95769500732422,34.79000091552734,34.79000091552734,Census 2011,34.70471572875977,34.53555297851563,98.47999877929692,,Linear interpolation,97.4398193359375,94.79380798339844
